"","slice","avgAC","subj","hemi","roi"
"3577",19,34243.8076923077,757764,"R","CA1"
"3578",20,31092.7463304924,757764,"R","CA1"
"3579",21,27418.2563189338,757764,"R","CA1"
"3580",22,28559.5773111979,757764,"R","CA1"
"3581",23,28719.8083147321,757764,"R","CA1"
"3582",1,37799.451953125,757764,"R","CA4DG"
"3583",2,39281.9368489583,757764,"R","CA4DG"
"3584",3,33049.24453125,757764,"R","CA4DG"
"3585",4,31037.728125,757764,"R","CA4DG"
"3586",5,33662.1859375,757764,"R","CA4DG"
"3587",6,27844.5813802083,757764,"R","CA4DG"
"3588",7,28743.7220052083,757764,"R","CA4DG"
"3589",8,33258.51953125,757764,"R","CA4DG"
"3590",9,30413.2861328125,757764,"R","CA4DG"
"3591",10,28787.853125,757764,"R","CA4DG"
"3592",11,33317.717578125,757764,"R","CA4DG"
"3593",12,30956.56015625,757764,"R","CA4DG"
"3594",13,38693.848828125,757764,"R","CA4DG"
"3595",14,27721.7827148438,757764,"R","CA4DG"
"3596",15,28318.8590087891,757764,"R","CA4DG"
"3597",16,26417.7759232955,757764,"R","CA4DG"
"3598",1,30462.5042317708,757764,"R","CA2CA3"
"3599",2,29269.8094618056,757764,"R","CA2CA3"
"3600",3,32797.8424072266,757764,"R","CA2CA3"
"3601",4,35404.595703125,757764,"R","CA2CA3"
"3602",5,35384.9140625,757764,"R","CA2CA3"
"3603",6,35863.4046875,757764,"R","CA2CA3"
"3604",7,35032.5823567708,757764,"R","CA2CA3"
"3605",8,32723.5670572917,757764,"R","CA2CA3"
"3606",9,23601.921875,757764,"R","CA2CA3"
"3607",10,28079.1647135417,757764,"R","CA2CA3"
"3608",11,27243.3984375,757764,"R","CA2CA3"
"3609",12,44245.8857421875,757764,"R","CA2CA3"
"3610",13,33464.0221354167,757764,"R","CA2CA3"
"3611",14,38651.126953125,757764,"R","CA2CA3"
"3612",15,36524.3,757764,"R","CA2CA3"
"3613",16,32265.6693474265,757764,"R","CA2CA3"
"3614",17,30300.242280506,757764,"R","CA2CA3"
"3615",18,35070.0685221354,757764,"R","CA2CA3"
"3616",19,37953.013671875,757764,"R","CA2CA3"
"3617",1,46613.0553385417,757764,"R","subiculum"
"3618",2,40886.6100260417,757764,"R","subiculum"
"3619",3,43383.6697048611,757764,"R","subiculum"
"3620",4,40884.3018973214,757764,"R","subiculum"
"3621",5,44907.998046875,757764,"R","subiculum"
"3622",6,49419.36796875,757764,"R","subiculum"
"3623",7,47835.48359375,757764,"R","subiculum"
"3624",8,71955.546484375,757764,"R","subiculum"
"3625",9,74361.4077148438,757764,"R","subiculum"
"3626",10,43532.7510850694,757764,"R","subiculum"
"3627",11,39661.1193181818,757764,"R","subiculum"
"3628",12,35542.128125,757764,"R","subiculum"
"3629",13,42652.03359375,757764,"R","subiculum"
"3630",14,47560.33203125,757764,"R","subiculum"
"3631",15,44346.3997395833,757764,"R","subiculum"
"3632",16,38053.4723307292,757764,"R","subiculum"
"3633",17,36490.158203125,757764,"R","subiculum"
"3634",18,40153.6751302083,757764,"R","subiculum"
"3635",19,34415.7434430804,757764,"R","subiculum"
"3636",20,30844.083984375,757764,"R","subiculum"
"3637",21,34219.9033203125,757764,"R","subiculum"
"3638",1,30002.7760416667,757764,"R","SRLM"
"3639",2,37254.5008042279,757764,"R","SRLM"
"3640",3,44659.684375,757764,"R","SRLM"
"3641",4,33986.4229600694,757764,"R","SRLM"
"3642",5,36269.33203125,757764,"R","SRLM"
"3643",6,32857.3330078125,757764,"R","SRLM"
"3644",7,30638.1728515625,757764,"R","SRLM"
"3645",8,35389.7703683036,757764,"R","SRLM"
"3646",9,32431.9821428571,757764,"R","SRLM"
"3647",10,29249.74609375,757764,"R","SRLM"
"3648",11,24922.5064174107,757764,"R","SRLM"
"3649",12,29533.9284667969,757764,"R","SRLM"
"3650",13,28920.687109375,757764,"R","SRLM"
"3651",14,33208.58203125,757764,"R","SRLM"
"3652",15,34279.128125,757764,"R","SRLM"
"3653",16,31724.998046875,757764,"R","SRLM"
"3654",17,30788.3983561198,757764,"R","SRLM"
"3655",18,29180.496166088,757764,"R","SRLM"
"3656",19,28428.84375,757764,"R","SRLM"
"3657",20,34472.7265625,757764,"R","SRLM"
"3658",21,21476.123046875,757764,"R","SRLM"
"3659",1,35736.8982204861,765864,"L","CA1"
"3660",2,32444.4438657407,765864,"L","CA1"
"3661",3,37357.1235795455,765864,"L","CA1"
"3662",4,37455.5592105263,765864,"L","CA1"
"3663",5,31674.2559742647,765864,"L","CA1"
"3664",6,35059.75546875,765864,"L","CA1"
"3665",7,32706.0046037946,765864,"L","CA1"
"3666",8,32094.4869791667,765864,"L","CA1"
"3667",9,30493.4103190104,765864,"L","CA1"
"3668",10,41776.7166193182,765864,"L","CA1"
"3669",11,44325.7696940104,765864,"L","CA1"
"3670",12,39947.8302408854,765864,"L","CA1"
"3671",13,39568.3868689904,765864,"L","CA1"
"3672",14,36012.3435329861,765864,"L","CA1"
"3673",15,42715.419140625,765864,"L","CA1"
"3674",16,44670.8637319712,765864,"L","CA1"
"3675",17,43396.2253069196,765864,"L","CA1"
"3676",18,43763.0482700893,765864,"L","CA1"
"3677",19,41613.1968936012,765864,"L","CA1"
"3678",20,35265.7908809267,765864,"L","CA1"
"3679",21,28956.2912523674,765864,"L","CA1"
"3680",22,27693.2397017045,765864,"L","CA1"
"3681",1,33274.0678710938,765864,"L","CA4DG"
"3682",2,40748.6875,765864,"L","CA4DG"
"3683",3,56511.302734375,765864,"L","CA4DG"
"3684",4,45574.57734375,765864,"L","CA4DG"
"3685",5,63824.3935546875,765864,"L","CA4DG"
"3686",6,51380.490234375,765864,"L","CA4DG"
"3687",7,35127.298828125,765864,"L","CA4DG"
"3688",8,33941.07890625,765864,"L","CA4DG"
"3689",9,44030.7192382812,765864,"L","CA4DG"
"3690",10,53627.59765625,765864,"L","CA4DG"
"3691",11,42741.20546875,765864,"L","CA4DG"
"3692",12,45102.209765625,765864,"L","CA4DG"
"3693",13,36928.3140625,765864,"L","CA4DG"
"3694",14,35591.4567057292,765864,"L","CA4DG"
"3695",15,40203.3634588068,765864,"L","CA4DG"
"3696",16,32972.189453125,765864,"L","CA4DG"
"3697",17,25491.087890625,765864,"L","CA4DG"
"3698",1,26252.4638671875,765864,"L","CA2CA3"
"3699",2,38206.3672724185,765864,"L","CA2CA3"
"3700",3,32889.1146334135,765864,"L","CA2CA3"
"3701",4,38453.0240885417,765864,"L","CA2CA3"
"3702",5,32087.1877170139,765864,"L","CA2CA3"
"3703",6,41611.0348772321,765864,"L","CA2CA3"
"3704",7,38147.2412109375,765864,"L","CA2CA3"
"3705",8,52046.3515625,765864,"L","CA2CA3"
"3706",9,36616.2861328125,765864,"L","CA2CA3"
"3707",10,37188.4643554688,765864,"L","CA2CA3"
"3708",11,49334.30859375,765864,"L","CA2CA3"
"3709",12,43183.251953125,765864,"L","CA2CA3"
"3710",13,51248.0797991071,765864,"L","CA2CA3"
"3711",14,46232.6344866071,765864,"L","CA2CA3"
"3712",15,41162.637109375,765864,"L","CA2CA3"
"3713",16,43913.6754557292,765864,"L","CA2CA3"
"3714",17,49998.8580078125,765864,"L","CA2CA3"
"3715",18,50100.6610576923,765864,"L","CA2CA3"
"3716",19,47894.7166573661,765864,"L","CA2CA3"
"3717",20,39715.8676757812,765864,"L","CA2CA3"
"3718",1,34093.1918945312,765864,"L","subiculum"
"3719",2,33985.407421875,765864,"L","subiculum"
"3720",3,35725.4407552083,765864,"L","subiculum"
"3721",4,33874.9162597656,765864,"L","subiculum"
"3722",5,47903.2566964286,765864,"L","subiculum"
"3723",6,38927.6794921875,765864,"L","subiculum"
"3724",7,46817.361328125,765864,"L","subiculum"
"3725",8,39352.7504340278,765864,"L","subiculum"
"3726",9,38682.8413085938,765864,"L","subiculum"
"3727",10,52179.0862926136,765864,"L","subiculum"
"3728",11,45104.591796875,765864,"L","subiculum"
"3729",12,74196.1411132812,765864,"L","subiculum"
"3730",13,54473.3727678571,765864,"L","subiculum"
"3731",14,58903.1116536458,765864,"L","subiculum"
"3732",15,58763.7080078125,765864,"L","subiculum"
"3733",16,49932.94765625,765864,"L","subiculum"
"3734",17,36958.048828125,765864,"L","subiculum"
"3735",18,40535.0373883929,765864,"L","subiculum"
"3736",19,44526.6123798077,765864,"L","subiculum"
"3737",20,38068.7321213942,765864,"L","subiculum"
"3738",1,31507.2565104167,765864,"L","SRLM"
"3739",2,35267.4918154762,765864,"L","SRLM"
"3740",3,40179.4262152778,765864,"L","SRLM"
"3741",4,40399.4291992188,765864,"L","SRLM"
"3742",5,43373.8702566964,765864,"L","SRLM"
"3743",6,50448.3720703125,765864,"L","SRLM"
"3744",7,30684.6044921875,765864,"L","SRLM"
"3745",8,39353.4388020833,765864,"L","SRLM"
"3746",9,32947.337109375,765864,"L","SRLM"
"3747",10,37565.35859375,765864,"L","SRLM"
"3748",11,40218.4370117188,765864,"L","SRLM"
"3749",12,41447.6811523438,765864,"L","SRLM"
"3750",13,48366.5625,765864,"L","SRLM"
"3751",14,49906.3528645833,765864,"L","SRLM"
"3752",15,43038.3587239583,765864,"L","SRLM"
"3753",16,48171.5056423611,765864,"L","SRLM"
"3754",17,44594.7430419922,765864,"L","SRLM"
"3755",18,33382.2822265625,765864,"L","SRLM"
"3756",19,30873.0689639137,765864,"L","SRLM"
"3757",20,37859.3791503906,765864,"L","SRLM"
"3758",1,37098.8626302083,765864,"R","CA1"
"3759",2,38651.4901529948,765864,"R","CA1"
"3760",3,38697.8390625,765864,"R","CA1"
"3761",4,37985.4204799107,765864,"R","CA1"
"3762",5,39696.5860677083,765864,"R","CA1"
"3763",6,30130.1452287946,765864,"R","CA1"
"3764",7,30445.0059988839,765864,"R","CA1"
"3765",8,31777.4935396635,765864,"R","CA1"
"3766",9,34204.0153459821,765864,"R","CA1"
"3767",10,31638.6370442708,765864,"R","CA1"
"3768",11,34300.2541503906,765864,"R","CA1"
"3769",12,36067.1498325893,765864,"R","CA1"
"3770",13,40149.0313648897,765864,"R","CA1"
"3771",14,45787.6095145089,765864,"R","CA1"
"3772",15,40918.2355957031,765864,"R","CA1"
"3773",16,41309.0926983173,765864,"R","CA1"
"3774",17,39343.2935855263,765864,"R","CA1"
"3775",18,39248.7029989919,765864,"R","CA1"
"3776",19,39021.3590599798,765864,"R","CA1"
"3777",20,31770.8221261161,765864,"R","CA1"
"3778",1,68725.0546875,765864,"R","CA4DG"
"3779",2,49569.7685546875,765864,"R","CA4DG"
"3780",3,42790.0807291667,765864,"R","CA4DG"
"3781",4,41416.2984375,765864,"R","CA4DG"
"3782",5,38455.6822916667,765864,"R","CA4DG"
"3783",6,27038.3785807292,765864,"R","CA4DG"
"3784",7,32430.5439453125,765864,"R","CA4DG"
"3785",8,26668.28671875,765864,"R","CA4DG"
"3786",9,29989.419921875,765864,"R","CA4DG"
"3787",10,47941.5140625,765864,"R","CA4DG"
"3788",11,40234.1875,765864,"R","CA4DG"
"3789",12,33193.3017578125,765864,"R","CA4DG"
"3790",13,35438.6196289062,765864,"R","CA4DG"
"3791",14,53664.3618164062,765864,"R","CA4DG"
"3792",15,47433.6365885417,765864,"R","CA4DG"
"3793",16,40553.5960582386,765864,"R","CA4DG"
"3794",1,42020.814453125,765864,"R","CA2CA3"
"3795",2,45411.6138756793,765864,"R","CA2CA3"
"3796",3,46678.0748046875,765864,"R","CA2CA3"
"3797",4,35751.1666666667,765864,"R","CA2CA3"
"3798",5,33044.6484375,765864,"R","CA2CA3"
"3799",6,26983.0188802083,765864,"R","CA2CA3"
"3800",7,26414.1927083333,765864,"R","CA2CA3"
"3801",8,23665.2916666667,765864,"R","CA2CA3"
"3802",9,34448.0748697917,765864,"R","CA2CA3"
"3803",10,35215.8470052083,765864,"R","CA2CA3"
"3804",11,36206.8154296875,765864,"R","CA2CA3"
"3805",12,35233.796875,765864,"R","CA2CA3"
"3806",13,27903.5209960938,765864,"R","CA2CA3"
"3807",14,28475.2395833333,765864,"R","CA2CA3"
"3808",15,60303.7920809659,765864,"R","CA2CA3"
"3809",16,67197.0008680556,765864,"R","CA2CA3"
"3810",17,54729.1409040179,765864,"R","CA2CA3"
"3811",18,60472.8862847222,765864,"R","CA2CA3"
"3812",19,37490.01953125,765864,"R","CA2CA3"
"3813",1,54643,765864,"R","subiculum"
"3814",2,34793.065625,765864,"R","subiculum"
"3815",3,48585.9677734375,765864,"R","subiculum"
"3816",4,35374.5913085938,765864,"R","subiculum"
"3817",5,29541.3619791667,765864,"R","subiculum"
"3818",6,37285.1624348958,765864,"R","subiculum"
"3819",7,41158.7448508523,765864,"R","subiculum"
"3820",8,41930.8559027778,765864,"R","subiculum"
"3821",9,47605.47578125,765864,"R","subiculum"
"3822",10,53594.7146661932,765864,"R","subiculum"
"3823",11,91671.7936197917,765864,"R","subiculum"
"3824",12,90517.2807617188,765864,"R","subiculum"
"3825",13,94134.7721354167,765864,"R","subiculum"
"3826",14,67294.0400390625,765864,"R","subiculum"
"3827",15,55019.0537109375,765864,"R","subiculum"
"3828",16,51129.0490451389,765864,"R","subiculum"
"3829",17,49558.544921875,765864,"R","subiculum"
"3830",18,45599.5663085937,765864,"R","subiculum"
"3831",19,37027.4926757812,765864,"R","subiculum"
"3832",1,51043.2266845703,765864,"R","SRLM"
"3833",2,38582.3376953125,765864,"R","SRLM"
"3834",3,37668.6003417969,765864,"R","SRLM"
"3835",4,40684.990234375,765864,"R","SRLM"
"3836",5,35778.5192057292,765864,"R","SRLM"
"3837",6,30278.314453125,765864,"R","SRLM"
"3838",7,36663.619921875,765864,"R","SRLM"
"3839",8,32561.589453125,765864,"R","SRLM"
"3840",9,31624.4228515625,765864,"R","SRLM"
"3841",10,37596.7838541667,765864,"R","SRLM"
"3842",11,38611.0614149306,765864,"R","SRLM"
"3843",12,43714.9956597222,765864,"R","SRLM"
"3844",13,45354.5768229167,765864,"R","SRLM"
"3845",14,47073.9207763672,765864,"R","SRLM"
"3846",15,52217.1658203125,765864,"R","SRLM"
"3847",16,52414.530390625,765864,"R","SRLM"
"3848",17,42845.5658001078,765864,"R","SRLM"
"3849",18,42950.53515625,765864,"R","SRLM"
"3850",19,29615.6513671875,765864,"R","SRLM"
"3851",1,34471.5152994792,878877,"L","CA1"
"3852",2,37642.3345052083,878877,"L","CA1"
"3853",3,40076.8938210227,878877,"L","CA1"
"3854",4,50593.732421875,878877,"L","CA1"
"3855",5,46314.9778645833,878877,"L","CA1"
"3856",6,49558.0594308036,878877,"L","CA1"
"3857",7,42411.3265269886,878877,"L","CA1"
"3858",8,45555.615625,878877,"L","CA1"
"3859",9,46239.9900568182,878877,"L","CA1"
"3860",10,50452.471484375,878877,"L","CA1"
"3861",11,48264.689453125,878877,"L","CA1"
"3862",12,44434.7569444444,878877,"L","CA1"
"3863",13,43025.1868990385,878877,"L","CA1"
"3864",14,36520.5005326705,878877,"L","CA1"
"3865",15,38043.9074519231,878877,"L","CA1"
"3866",16,42845.0548377404,878877,"L","CA1"
"3867",17,39661.6014122596,878877,"L","CA1"
"3868",18,42951.7693014706,878877,"L","CA1"
"3869",19,38802.5479525862,878877,"L","CA1"
"3870",20,33263.43375,878877,"L","CA1"
"3871",21,35060.4025607639,878877,"L","CA1"
"3872",1,42796.8780381944,878877,"L","CA4DG"
"3873",2,50545.9598214286,878877,"L","CA4DG"
"3874",3,35840.923828125,878877,"L","CA4DG"
"3875",4,43660.5009765625,878877,"L","CA4DG"
"3876",5,44653.8046875,878877,"L","CA4DG"
"3877",6,47360.0087890625,878877,"L","CA4DG"
"3878",7,55429.306640625,878877,"L","CA4DG"
"3879",8,43636.45703125,878877,"L","CA4DG"
"3880",9,51891.529296875,878877,"L","CA4DG"
"3881",10,45466.6748046875,878877,"L","CA4DG"
"3882",11,45149.3681640625,878877,"L","CA4DG"
"3883",12,48450.6811523438,878877,"L","CA4DG"
"3884",13,37780.2434895833,878877,"L","CA4DG"
"3885",14,43463.283203125,878877,"L","CA4DG"
"3886",15,40180.5207741477,878877,"L","CA4DG"
"3887",16,24116.7805989583,878877,"L","CA4DG"
"3888",1,41261.9897836538,878877,"L","CA2CA3"
"3889",2,35183.611328125,878877,"L","CA2CA3"
"3890",3,51222.3359375,878877,"L","CA2CA3"
"3891",4,45285.8286830357,878877,"L","CA2CA3"
"3892",5,32245.369140625,878877,"L","CA2CA3"
"3893",6,45707.7170758929,878877,"L","CA2CA3"
"3894",7,62024.0959821429,878877,"L","CA2CA3"
"3895",8,67939.16796875,878877,"L","CA2CA3"
"3896",9,42416.9249441964,878877,"L","CA2CA3"
"3897",10,48390.2395833333,878877,"L","CA2CA3"
"3898",11,58390.3265625,878877,"L","CA2CA3"
"3899",12,62605.2919921875,878877,"L","CA2CA3"
"3900",13,57746.1515625,878877,"L","CA2CA3"
"3901",14,48481.9368489583,878877,"L","CA2CA3"
"3902",15,57850.9713541667,878877,"L","CA2CA3"
"3903",16,45591.175390625,878877,"L","CA2CA3"
"3904",17,56710.31875,878877,"L","CA2CA3"
"3905",18,43502.3540039062,878877,"L","CA2CA3"
"3906",1,61877.143359375,878877,"L","subiculum"
"3907",2,60756.7219460227,878877,"L","subiculum"
"3908",3,51432.0024414062,878877,"L","subiculum"
"3909",4,60122.41796875,878877,"L","subiculum"
"3910",5,52413.9384765625,878877,"L","subiculum"
"3911",6,56577.2934027778,878877,"L","subiculum"
"3912",7,48462.7565104167,878877,"L","subiculum"
"3913",8,69949.34453125,878877,"L","subiculum"
"3914",9,82000.7078993056,878877,"L","subiculum"
"3915",10,68393.3821022727,878877,"L","subiculum"
"3916",11,56052.292578125,878877,"L","subiculum"
"3917",12,59734.1384277344,878877,"L","subiculum"
"3918",13,60139.3385416667,878877,"L","subiculum"
"3919",14,55801.1735491071,878877,"L","subiculum"
"3920",15,37722.22421875,878877,"L","subiculum"
"3921",16,37305.2486979167,878877,"L","subiculum"
"3922",17,44826.9624023438,878877,"L","subiculum"
"3923",18,45946.7260742188,878877,"L","subiculum"
"3924",1,37066.8520132212,878877,"L","SRLM"
"3925",2,40865.0305989583,878877,"L","SRLM"
"3926",3,54361.9815027573,878877,"L","SRLM"
"3927",4,49310.6630859375,878877,"L","SRLM"
"3928",5,55337.0150669643,878877,"L","SRLM"
"3929",6,45406.0345052083,878877,"L","SRLM"
"3930",7,43445.3665364583,878877,"L","SRLM"
"3931",8,54682.744140625,878877,"L","SRLM"
"3932",9,60429.1612723214,878877,"L","SRLM"
"3933",10,46855.1705729167,878877,"L","SRLM"
"3934",11,46069.8845486111,878877,"L","SRLM"
"3935",12,45472.5075954861,878877,"L","SRLM"
"3936",13,37786.9077148438,878877,"L","SRLM"
"3937",14,44853.2024274554,878877,"L","SRLM"
"3938",15,40060.0376420455,878877,"L","SRLM"
"3939",16,46928.4842529297,878877,"L","SRLM"
"3940",17,38641.8932542067,878877,"L","SRLM"
"3941",18,42350.4541480655,878877,"L","SRLM"
"3942",19,40335.0262276786,878877,"L","SRLM"
"3943",1,30429.6533203125,878877,"R","CA1"
"3944",2,38905.4073016827,878877,"R","CA1"
"3945",3,36432.2982066761,878877,"R","CA1"
"3946",4,38896.6299579327,878877,"R","CA1"
"3947",5,43010.8885498047,878877,"R","CA1"
"3948",6,39910.2863991477,878877,"R","CA1"
"3949",7,38473.7107421875,878877,"R","CA1"
"3950",8,36719.7914496528,878877,"R","CA1"
"3951",9,48377.1779785156,878877,"R","CA1"
"3952",10,48885.5947265625,878877,"R","CA1"
"3953",11,52514.8874289773,878877,"R","CA1"
"3954",12,57624.509375,878877,"R","CA1"
"3955",13,57720.4291992188,878877,"R","CA1"
"3956",14,65964.8359375,878877,"R","CA1"
"3957",15,69963.7357700893,878877,"R","CA1"
"3958",16,77121.23046875,878877,"R","CA1"
"3959",17,78742.76015625,878877,"R","CA1"
"3960",18,59115.4413364955,878877,"R","CA1"
"3961",19,47684.6519990809,878877,"R","CA1"
"3962",20,56242.5998263889,878877,"R","CA1"
"3963",21,48865.75390625,878877,"R","CA1"
"3964",1,37626.0528738839,878877,"R","CA4DG"
"3965",2,33665.7114955357,878877,"R","CA4DG"
"3966",3,48027.5559895833,878877,"R","CA4DG"
"3967",4,45634.128125,878877,"R","CA4DG"
"3968",5,43994.158984375,878877,"R","CA4DG"
"3969",6,41223.2412109375,878877,"R","CA4DG"
"3970",7,35505.429296875,878877,"R","CA4DG"
"3971",8,37694.8188476562,878877,"R","CA4DG"
"3972",9,39506.421875,878877,"R","CA4DG"
"3973",10,48221.646484375,878877,"R","CA4DG"
"3974",11,49148.271484375,878877,"R","CA4DG"
"3975",12,57779.09765625,878877,"R","CA4DG"
"3976",13,48040.2203776042,878877,"R","CA4DG"
"3977",14,51004.3432291667,878877,"R","CA4DG"
"3978",1,38223.2321213942,878877,"R","CA2CA3"
"3979",2,40956.2857421875,878877,"R","CA2CA3"
"3980",3,43357.6817491319,878877,"R","CA2CA3"
"3981",4,46870.4251302083,878877,"R","CA2CA3"
"3982",5,44996.330078125,878877,"R","CA2CA3"
"3983",6,44894.44140625,878877,"R","CA2CA3"
"3984",7,39925.4192708333,878877,"R","CA2CA3"
"3985",8,31118.548828125,878877,"R","CA2CA3"
"3986",9,51811.15625,878877,"R","CA2CA3"
"3987",10,49890.3037109375,878877,"R","CA2CA3"
"3988",11,43182.7138671875,878877,"R","CA2CA3"
"3989",12,41530.8671875,878877,"R","CA2CA3"
"3990",13,41750.080078125,878877,"R","CA2CA3"
"3991",14,54264.0983072917,878877,"R","CA2CA3"
"3992",15,50160.7042643229,878877,"R","CA2CA3"
"3993",16,55427.4897017045,878877,"R","CA2CA3"
"3994",17,41602.7701822917,878877,"R","CA2CA3"
"3995",1,56664.0400390625,878877,"R","subiculum"
"3996",2,52453.70703125,878877,"R","subiculum"
"3997",3,46660.8500434028,878877,"R","subiculum"
"3998",4,65475.2096354167,878877,"R","subiculum"
"3999",5,66799.927734375,878877,"R","subiculum"
"4000",6,59046.35703125,878877,"R","subiculum"
"4001",7,67895.4479166667,878877,"R","subiculum"
"4002",8,47014.2765625,878877,"R","subiculum"
"4003",9,59612.2203125,878877,"R","subiculum"
"4004",10,77270.3310546875,878877,"R","subiculum"
"4005",11,72966.4224330357,878877,"R","subiculum"
"4006",12,66661.037109375,878877,"R","subiculum"
"4007",13,71192.2890625,878877,"R","subiculum"
"4008",14,52536.0087890625,878877,"R","subiculum"
"4009",15,46179.5110677083,878877,"R","subiculum"
"4010",16,56782.9296875,878877,"R","subiculum"
"4011",17,54927.5840992647,878877,"R","subiculum"
"4012",1,36651.9501953125,878877,"R","SRLM"
"4013",2,35448.5341145833,878877,"R","SRLM"
"4014",3,37803.9030761719,878877,"R","SRLM"
"4015",4,41111.4275568182,878877,"R","SRLM"
"4016",5,41753.0066964286,878877,"R","SRLM"
"4017",6,42114.6280691964,878877,"R","SRLM"
"4018",7,49284.1020507812,878877,"R","SRLM"
"4019",8,52821.80078125,878877,"R","SRLM"
"4020",9,46846.99765625,878877,"R","SRLM"
"4021",10,46959.96484375,878877,"R","SRLM"
"4022",11,42841.4889322917,878877,"R","SRLM"
"4023",12,42821.7578125,878877,"R","SRLM"
"4024",13,60293.9006076389,878877,"R","SRLM"
"4025",14,54198.0677083333,878877,"R","SRLM"
"4026",15,72098.2116268382,878877,"R","SRLM"
"4027",16,60698.1610863095,878877,"R","SRLM"
"4028",17,57539.911637931,878877,"R","SRLM"
"4029",18,54274.9850260417,878877,"R","SRLM"
"4030",19,50551.90234375,878877,"R","SRLM"
"4031",1,31832.7594401042,905147,"L","CA1"
"4032",2,33809.7006835938,905147,"L","CA1"
"4033",3,34478.7225413603,905147,"L","CA1"
"4034",4,41720.6619873047,905147,"L","CA1"
"4035",5,41671.7236979167,905147,"L","CA1"
"4036",6,39694.1627604167,905147,"L","CA1"
"4037",7,36341.4411272321,905147,"L","CA1"
"4038",8,29912.036328125,905147,"L","CA1"
"4039",9,34879.9801136364,905147,"L","CA1"
"4040",10,33192.9703480114,905147,"L","CA1"
"4041",11,34209.7529296875,905147,"L","CA1"
"4042",12,37101.0756392045,905147,"L","CA1"
"4043",13,36455.9106445312,905147,"L","CA1"
"4044",14,36038.6340144231,905147,"L","CA1"
"4045",15,42595.0245361328,905147,"L","CA1"
"4046",16,31671.8732910156,905147,"L","CA1"
"4047",17,25774.4291548295,905147,"L","CA1"
"4048",18,27535.3032924107,905147,"L","CA1"
"4049",19,23228.5616210938,905147,"L","CA1"
"4050",20,25536.1176970109,905147,"L","CA1"
"4051",21,30907.021030971,905147,"L","CA1"
"4052",22,28209.2326108871,905147,"L","CA1"
"4053",23,27574.5574776786,905147,"L","CA1"
"4054",24,27119.1193847656,905147,"L","CA1"
"4055",1,33396.1276041667,905147,"L","CA4DG"
"4056",2,41317.0767299107,905147,"L","CA4DG"
"4057",3,28228.9892578125,905147,"L","CA4DG"
"4058",4,42096.5712890625,905147,"L","CA4DG"
"4059",5,34404.7651367188,905147,"L","CA4DG"
"4060",6,24420.7122395833,905147,"L","CA4DG"
"4061",7,30261.9184570312,905147,"L","CA4DG"
"4062",8,33456.4223632812,905147,"L","CA4DG"
"4063",9,42940.861328125,905147,"L","CA4DG"
"4064",10,60959.25390625,905147,"L","CA4DG"
"4065",11,39592.125,905147,"L","CA4DG"
"4066",12,35874.33203125,905147,"L","CA4DG"
"4067",13,35098.060546875,905147,"L","CA4DG"
"4068",14,37432.66796875,905147,"L","CA4DG"
"4069",15,36043.7338867188,905147,"L","CA4DG"
"4070",16,41207.8185763889,905147,"L","CA4DG"
"4071",17,36718.1882102273,905147,"L","CA4DG"
"4072",18,27855.2592773438,905147,"L","CA4DG"
"4073",1,26255.1002604167,905147,"L","CA2CA3"
"4074",2,25260.5533854167,905147,"L","CA2CA3"
"4075",3,27311.556640625,905147,"L","CA2CA3"
"4076",4,32366.1442708333,905147,"L","CA2CA3"
"4077",5,34844.8455255682,905147,"L","CA2CA3"
"4078",6,29802.7706163194,905147,"L","CA2CA3"
"4079",7,35384.2608506944,905147,"L","CA2CA3"
"4080",8,40625.35390625,905147,"L","CA2CA3"
"4081",9,43981.1634114583,905147,"L","CA2CA3"
"4082",10,46570.9349888393,905147,"L","CA2CA3"
"4083",11,39009.651171875,905147,"L","CA2CA3"
"4084",12,40449.8932291667,905147,"L","CA2CA3"
"4085",13,39065.3919270833,905147,"L","CA2CA3"
"4086",14,38255.7661830357,905147,"L","CA2CA3"
"4087",15,43070.39296875,905147,"L","CA2CA3"
"4088",16,42402.0368303571,905147,"L","CA2CA3"
"4089",17,48375.1109375,905147,"L","CA2CA3"
"4090",18,42133.431640625,905147,"L","CA2CA3"
"4091",19,42866.9116210938,905147,"L","CA2CA3"
"4092",20,49294.8699776786,905147,"L","CA2CA3"
"4093",21,53003.9748883929,905147,"L","CA2CA3"
"4094",1,50911.46875,905147,"L","subiculum"
"4095",2,75228.365234375,905147,"L","subiculum"
"4096",3,53539.5355902778,905147,"L","subiculum"
"4097",4,72967.6450892857,905147,"L","subiculum"
"4098",5,45886.95703125,905147,"L","subiculum"
"4099",6,30444.0224609375,905147,"L","subiculum"
"4100",7,37287.5529785156,905147,"L","subiculum"
"4101",8,49173.59140625,905147,"L","subiculum"
"4102",9,41057.0440848214,905147,"L","subiculum"
"4103",10,35478.443359375,905147,"L","subiculum"
"4104",11,51439.5418526786,905147,"L","subiculum"
"4105",12,75033.41484375,905147,"L","subiculum"
"4106",13,45321.6748046875,905147,"L","subiculum"
"4107",14,42006.4561941964,905147,"L","subiculum"
"4108",15,33190.514453125,905147,"L","subiculum"
"4109",16,27480.65234375,905147,"L","subiculum"
"4110",17,33789.0462239583,905147,"L","subiculum"
"4111",18,30968.479296875,905147,"L","subiculum"
"4112",19,33192.0006009615,905147,"L","subiculum"
