"","slice","avgAC","subj","hemi","roi"
"2173",11,41439.3392223011,765864,"L","SRLM"
"2174",12,40040.24921875,765864,"L","SRLM"
"2175",13,38721.6675180288,765864,"L","SRLM"
"2176",14,36962.8069957386,765864,"L","SRLM"
"2177",1,33385.07421875,765864,"R","CA1"
"2178",2,32475.2116842831,765864,"R","CA1"
"2179",3,35216.4141152872,765864,"R","CA1"
"2180",4,36674.4978885135,765864,"R","CA1"
"2181",5,37134.5540865385,765864,"R","CA1"
"2182",6,38919.8415110518,765864,"R","CA1"
"2183",7,36507.8359375,765864,"R","CA1"
"2184",8,36310.1785807292,765864,"R","CA1"
"2185",9,37550.2838824728,765864,"R","CA1"
"2186",10,40396.2264322917,765864,"R","CA1"
"2187",11,42472.6049262153,765864,"R","CA1"
"2188",12,39117.859375,765864,"R","CA1"
"2189",13,41307.4235491071,765864,"R","CA1"
"2190",14,45219.66171875,765864,"R","CA1"
"2191",15,51394.7447916667,765864,"R","CA1"
"2192",1,29509.4520596591,765864,"R","CA4DG"
"2193",2,35427.65625,765864,"R","CA4DG"
"2194",3,39667.3427734375,765864,"R","CA4DG"
"2195",4,52447.8017578125,765864,"R","CA4DG"
"2196",5,51022.677734375,765864,"R","CA4DG"
"2197",6,42083.5717075893,765864,"R","CA4DG"
"2198",7,37912.917578125,765864,"R","CA4DG"
"2199",8,49884.7373046875,765864,"R","CA4DG"
"2200",1,31796.298828125,765864,"R","CA2CA3"
"2201",2,33240.0675551471,765864,"R","CA2CA3"
"2202",3,31774.3459694602,765864,"R","CA2CA3"
"2203",4,37111.5004507212,765864,"R","CA2CA3"
"2204",5,45818.103515625,765864,"R","CA2CA3"
"2205",6,51820.6931640625,765864,"R","CA2CA3"
"2206",7,76855.055859375,765864,"R","CA2CA3"
"2207",8,77492.6263020833,765864,"R","CA2CA3"
"2208",9,57913.3424479167,765864,"R","CA2CA3"
"2209",10,48493.90625,765864,"R","CA2CA3"
"2210",11,45708.8828125,765864,"R","CA2CA3"
"2211",12,45222.0580357143,765864,"R","CA2CA3"
"2212",13,41475.0563616071,765864,"R","CA2CA3"
"2213",14,47773.19140625,765864,"R","CA2CA3"
"2214",1,52213.884765625,765864,"R","subiculum"
"2215",2,42515.4009486607,765864,"R","subiculum"
"2216",3,42177.8422564338,765864,"R","subiculum"
"2217",4,42362.4176897321,765864,"R","subiculum"
"2218",5,44287.7500574448,765864,"R","subiculum"
"2219",6,79236.0128038194,765864,"R","subiculum"
"2220",7,46460.16203125,765864,"R","subiculum"
"2221",8,45817.20078125,765864,"R","subiculum"
"2222",9,81987.1953125,765864,"R","subiculum"
"2223",1,34266.6527777778,765864,"R","SRLM"
"2224",2,37617.24609375,765864,"R","SRLM"
"2225",3,39190.9568142361,765864,"R","SRLM"
"2226",4,39196.5643780048,765864,"R","SRLM"
"2227",5,46720.3073918269,765864,"R","SRLM"
"2228",6,46867.4612630208,765864,"R","SRLM"
"2229",7,41476.2232306985,765864,"R","SRLM"
"2230",8,37482.8895733173,765864,"R","SRLM"
"2231",9,41100.2004743304,765864,"R","SRLM"
"2232",10,56852.56640625,765864,"R","SRLM"
"2233",11,86245.7685546875,765864,"R","SRLM"
"2234",12,61206.115234375,765864,"R","SRLM"
"2235",1,43175.28515625,878877,"L","CA1"
"2236",2,55378.01953125,878877,"L","CA1"
"2237",3,47298.2746310764,878877,"L","CA1"
"2238",4,43804.068266369,878877,"L","CA1"
"2239",5,40572.0982232863,878877,"L","CA1"
"2240",6,38477.7317405523,878877,"L","CA1"
"2241",7,39061.4249906994,878877,"L","CA1"
"2242",8,37887.9482700893,878877,"L","CA1"
"2243",9,41209.7723460478,878877,"L","CA1"
"2244",10,42488.4263599537,878877,"L","CA1"
"2245",11,45897.232591712,878877,"L","CA1"
"2246",12,52572.3270089286,878877,"L","CA1"
"2247",1,60607.7453125,878877,"L","CA4DG"
"2248",2,47078.8102678571,878877,"L","CA4DG"
"2249",3,38720.5014648438,878877,"L","CA4DG"
"2250",4,37855.574609375,878877,"L","CA4DG"
"2251",5,41432.5433872768,878877,"L","CA4DG"
"2252",6,42107.019624256,878877,"L","CA4DG"
"2253",7,46947.25859375,878877,"L","CA4DG"
"2254",8,47732.021484375,878877,"L","CA4DG"
"2255",1,63522.078125,878877,"L","CA2CA3"
"2256",2,61330.1158854167,878877,"L","CA2CA3"
"2257",3,53492.0737847222,878877,"L","CA2CA3"
"2258",4,51621.0826822917,878877,"L","CA2CA3"
"2259",5,44653.5841619318,878877,"L","CA2CA3"
"2260",6,46539.511328125,878877,"L","CA2CA3"
"2261",7,40890.5388997396,878877,"L","CA2CA3"
"2262",8,40453.0993303571,878877,"L","CA2CA3"
"2263",9,45066.1177300347,878877,"L","CA2CA3"
"2264",10,49682.0919921875,878877,"L","CA2CA3"
"2265",11,50895.7087983631,878877,"L","CA2CA3"
"2266",12,50464.1439732143,878877,"L","CA2CA3"
"2267",13,57101.107421875,878877,"L","CA2CA3"
"2268",1,52166.0413707386,878877,"L","subiculum"
"2269",2,56605.4599609375,878877,"L","subiculum"
"2270",3,59802.37421875,878877,"L","subiculum"
"2271",4,57016.0048532197,878877,"L","subiculum"
"2272",5,51404.2114257812,878877,"L","subiculum"
"2273",6,59350.4325086806,878877,"L","subiculum"
"2274",7,62629.7490234375,878877,"L","subiculum"
"2275",1,63533.82421875,878877,"L","SRLM"
"2276",2,59505.2495117188,878877,"L","SRLM"
"2277",3,55800.8351004464,878877,"L","SRLM"
"2278",4,47537.4030330882,878877,"L","SRLM"
"2279",5,46039.1815185547,878877,"L","SRLM"
"2280",6,42235.0334694602,878877,"L","SRLM"
"2281",7,40307.9583834135,878877,"L","SRLM"
"2282",8,43857.7327223558,878877,"L","SRLM"
"2283",9,39766.788990162,878877,"L","SRLM"
"2284",10,39109.6841264205,878877,"L","SRLM"
"2285",11,44534.0147569444,878877,"L","SRLM"
"2286",12,52662.4878472222,878877,"L","SRLM"
"2287",1,73071.1574835526,878877,"R","CA1"
"2288",2,63982.5758351293,878877,"R","CA1"
"2289",3,62090.0246875,878877,"R","CA1"
"2290",4,58148.6028225806,878877,"R","CA1"
"2291",5,53158.3309294872,878877,"R","CA1"
"2292",6,43245.0440204327,878877,"R","CA1"
"2293",7,41335.9138997396,878877,"R","CA1"
"2294",8,44058.1321231618,878877,"R","CA1"
"2295",9,50890.8972516741,878877,"R","CA1"
"2296",10,51856.5823567708,878877,"R","CA1"
"2297",11,43411.4174360795,878877,"R","CA1"
"2298",12,45449.9670758929,878877,"R","CA1"
"2299",1,47635.377734375,878877,"R","CA4DG"
"2300",2,41383.0368164063,878877,"R","CA4DG"
"2301",3,43341.0602072011,878877,"R","CA4DG"
"2302",4,43173.1895926339,878877,"R","CA4DG"
"2303",5,42176.8956163194,878877,"R","CA4DG"
"2304",6,46912.8452148438,878877,"R","CA4DG"
"2305",7,45561.7037760417,878877,"R","CA4DG"
"2306",8,54514.5615234375,878877,"R","CA4DG"
"2307",1,51070.3606770833,878877,"R","CA2CA3"
"2308",2,43072.0717230903,878877,"R","CA2CA3"
"2309",3,40750.2798394097,878877,"R","CA2CA3"
"2310",4,44488.2837239583,878877,"R","CA2CA3"
"2311",5,45279.7351262019,878877,"R","CA2CA3"
"2312",6,40065.3825334821,878877,"R","CA2CA3"
"2313",7,44842.9430803571,878877,"R","CA2CA3"
"2314",8,47863.416796875,878877,"R","CA2CA3"
"2315",9,47400.1150716146,878877,"R","CA2CA3"
"2316",10,48857.6936383929,878877,"R","CA2CA3"
"2317",11,49046.55703125,878877,"R","CA2CA3"
"2318",12,43372.6162109375,878877,"R","CA2CA3"
"2319",1,42765.7222222222,878877,"R","subiculum"
"2320",2,53675.3221507353,878877,"R","subiculum"
"2321",3,62531.889115767,878877,"R","subiculum"
"2322",4,64150.6343060662,878877,"R","subiculum"
"2323",5,60436.5574001736,878877,"R","subiculum"
"2324",6,58540.4618055556,878877,"R","subiculum"
"2325",7,61880.7864583333,878877,"R","subiculum"
"2326",8,70152.9921875,878877,"R","subiculum"
"2327",1,63343.2630208333,878877,"R","SRLM"
"2328",2,52061.21875,878877,"R","SRLM"
"2329",3,48260.5270507813,878877,"R","SRLM"
"2330",4,49206.8137019231,878877,"R","SRLM"
"2331",5,47124.4761352539,878877,"R","SRLM"
"2332",6,47046.926688058,878877,"R","SRLM"
"2333",7,47908.4718017578,878877,"R","SRLM"
"2334",8,55734.34296875,878877,"R","SRLM"
"2335",9,56189.2063802083,878877,"R","SRLM"
"2336",10,51705.3978794643,878877,"R","SRLM"
"2337",11,68553.6569010417,878877,"R","SRLM"
"2338",1,35543.2965494792,905147,"L","CA1"
"2339",2,38920.88671875,905147,"L","CA1"
"2340",3,38668.30390625,905147,"L","CA1"
"2341",4,35056.0731026786,905147,"L","CA1"
"2342",5,37207.7347005208,905147,"L","CA1"
"2343",6,38078.0688100962,905147,"L","CA1"
"2344",7,32477.1701330237,905147,"L","CA1"
"2345",8,34452.0942789714,905147,"L","CA1"
"2346",9,30607.2177083333,905147,"L","CA1"
"2347",10,30022.1925688244,905147,"L","CA1"
"2348",11,27442.2857013081,905147,"L","CA1"
"2349",12,30674.0222981771,905147,"L","CA1"
"2350",13,42078.9508167614,905147,"L","CA1"
"2351",1,33601.666015625,905147,"L","CA4DG"
"2352",2,41170.36015625,905147,"L","CA4DG"
"2353",3,42409.59765625,905147,"L","CA4DG"
"2354",4,38530.1540178571,905147,"L","CA4DG"
"2355",5,36272.6328125,905147,"L","CA4DG"
"2356",6,34846.6083984375,905147,"L","CA4DG"
"2357",7,31549.1950683594,905147,"L","CA4DG"
"2358",8,35969.5217285156,905147,"L","CA4DG"
"2359",1,24749.084375,905147,"L","CA2CA3"
"2360",2,29346.5974392361,905147,"L","CA2CA3"
"2361",3,38423.4227627841,905147,"L","CA2CA3"
"2362",4,44007.4114990234,905147,"L","CA2CA3"
"2363",5,40104.0348011364,905147,"L","CA2CA3"
"2364",6,38446.0232421875,905147,"L","CA2CA3"
"2365",7,37441.7583705357,905147,"L","CA2CA3"
"2366",8,33053.8908420139,905147,"L","CA2CA3"
"2367",9,36501.5027613147,905147,"L","CA2CA3"
"2368",10,40657.4502314815,905147,"L","CA2CA3"
"2369",11,42759.6247558594,905147,"L","CA2CA3"
"2370",12,44881.6462890625,905147,"L","CA2CA3"
"2371",1,51413.4123883929,905147,"L","subiculum"
"2372",2,42983.513671875,905147,"L","subiculum"
"2373",3,50609.2860351562,905147,"L","subiculum"
"2374",4,40175.6688616071,905147,"L","subiculum"
"2375",5,41058.237985322,905147,"L","subiculum"
"2376",6,42641.7604449728,905147,"L","subiculum"
"2377",7,39324.1546875,905147,"L","subiculum"
"2378",8,28985.24609375,905147,"L","subiculum"
"2379",1,24818.9140625,905147,"L","SRLM"
"2380",2,39942.844140625,905147,"L","SRLM"
"2381",3,32264.7623697917,905147,"L","SRLM"
"2382",4,30622.0325520833,905147,"L","SRLM"
"2383",5,32144.0726318359,905147,"L","SRLM"
"2384",6,36776.060546875,905147,"L","SRLM"
"2385",7,35338.2882982337,905147,"L","SRLM"
"2386",8,33329.4190063477,905147,"L","SRLM"
"2387",9,31115.1742788462,905147,"L","SRLM"
"2388",10,28065.0205078125,905147,"L","SRLM"
"2389",11,31938.6385091146,905147,"L","SRLM"
"2390",1,34172.1431884766,905147,"R","CA1"
"2391",2,30623.6555686773,905147,"R","CA1"
"2392",3,29933.5239257812,905147,"R","CA1"
"2393",4,29530.2768429487,905147,"R","CA1"
"2394",5,33304.4289607558,905147,"R","CA1"
"2395",6,36747.9521734776,905147,"R","CA1"
"2396",7,33486.7604549632,905147,"R","CA1"
"2397",8,32724.9700969828,905147,"R","CA1"
"2398",9,33395.6579137731,905147,"R","CA1"
"2399",10,35929.5324707031,905147,"R","CA1"
"2400",11,38630.6580636161,905147,"R","CA1"
"2401",12,37172.845703125,905147,"R","CA1"
"2402",13,36658.6474609375,905147,"R","CA1"
"2403",14,23390.0009765625,905147,"R","CA1"
"2404",1,40728.0475852273,905147,"R","CA4DG"
"2405",2,34487.7601996528,905147,"R","CA4DG"
"2406",3,36544.9241677989,905147,"R","CA4DG"
"2407",4,43892.6192708333,905147,"R","CA4DG"
"2408",5,33985.1669921875,905147,"R","CA4DG"
"2409",6,34608.8559027778,905147,"R","CA4DG"
"2410",7,36696.97265625,905147,"R","CA4DG"
"2411",8,41584.017578125,905147,"R","CA4DG"
"2412",9,40690.876953125,905147,"R","CA4DG"
"2413",1,31475.51953125,905147,"R","CA2CA3"
"2414",2,40624.4371744792,905147,"R","CA2CA3"
"2415",3,40166.2936523438,905147,"R","CA2CA3"
"2416",4,32265.1585286458,905147,"R","CA2CA3"
"2417",5,41373.6532315341,905147,"R","CA2CA3"
"2418",6,46628.5314275568,905147,"R","CA2CA3"
"2419",7,46372.130859375,905147,"R","CA2CA3"
"2420",8,41767.6936848958,905147,"R","CA2CA3"
"2421",9,50808.1384943182,905147,"R","CA2CA3"
"2422",10,41330.9699928977,905147,"R","CA2CA3"
"2423",11,36266.9049479167,905147,"R","CA2CA3"
"2424",12,26445.2706473214,905147,"R","CA2CA3"
"2425",13,24172.0092773438,905147,"R","CA2CA3"
"2426",1,41895.9700520833,905147,"R","subiculum"
"2427",2,44000.4194335938,905147,"R","subiculum"
"2428",3,37225.1280691964,905147,"R","subiculum"
"2429",4,44798.8629150391,905147,"R","subiculum"
"2430",5,45062.3948006466,905147,"R","subiculum"
"2431",6,42233.6471679688,905147,"R","subiculum"
"2432",7,44171.64453125,905147,"R","subiculum"
"2433",8,40031.7431640625,905147,"R","subiculum"
"2434",9,33793.6875,905147,"R","subiculum"
"2435",1,38701.2964638158,905147,"R","SRLM"
"2436",2,30050.6267089844,905147,"R","SRLM"
"2437",3,27649.6026664402,905147,"R","SRLM"
"2438",4,32333.5948079427,905147,"R","SRLM"
"2439",5,36793.1172548491,905147,"R","SRLM"
"2440",6,30644.3909375,905147,"R","SRLM"
"2441",7,30720.9680989583,905147,"R","SRLM"
"2442",8,33866.9489397321,905147,"R","SRLM"
"2443",9,38846.3145751953,905147,"R","SRLM"
"2444",10,34574.263671875,905147,"R","SRLM"
"2445",11,32059.9825994318,905147,"R","SRLM"
"2446",12,37084.0654296875,905147,"R","SRLM"
"2447",1,56105.54296875,943862,"L","CA1"
"2448",2,46666.6692708333,943862,"L","CA1"
"2449",3,34631.7021484375,943862,"L","CA1"
"2450",4,28925.7356770833,943862,"L","CA1"
"2451",5,28621.0949707031,943862,"L","CA1"
"2452",6,41383.6859654018,943862,"L","CA1"
"2453",7,30738.3645019531,943862,"L","CA1"
"2454",8,30007.3468686996,943862,"L","CA1"
"2455",9,36466.7375686233,943862,"L","CA1"
"2456",10,30943.5390319824,943862,"L","CA1"
"2457",11,28473.6753255208,943862,"L","CA1"
"2458",12,36418.4009915865,943862,"L","CA1"
"2459",13,31331.8669921875,943862,"L","CA1"
"2460",1,72427.640625,943862,"L","CA4DG"
"2461",2,52790.1744791667,943862,"L","CA4DG"
"2462",3,33527.1572265625,943862,"L","CA4DG"
"2463",4,33273.8810763889,943862,"L","CA4DG"
"2464",5,33365.9583333333,943862,"L","CA4DG"
"2465",6,28764.422318892,943862,"L","CA4DG"
"2466",7,28561.7198567708,943862,"L","CA4DG"
"2467",8,33054.3800455729,943862,"L","CA4DG"
"2468",9,41590.01171875,943862,"L","CA4DG"
"2469",1,32717.619140625,943862,"L","CA2CA3"
"2470",2,49498.586328125,943862,"L","CA2CA3"
"2471",3,43396.68984375,943862,"L","CA2CA3"
"2472",4,31622.3489583333,943862,"L","CA2CA3"
"2473",5,34251.8662109375,943862,"L","CA2CA3"
"2474",6,33575.2765925481,943862,"L","CA2CA3"
"2475",7,37726.8140024038,943862,"L","CA2CA3"
"2476",8,60378.9897836538,943862,"L","CA2CA3"
"2477",9,49097.529296875,943862,"L","CA2CA3"
"2478",10,37819.3091077303,943862,"L","CA2CA3"
"2479",11,41645.4762178309,943862,"L","CA2CA3"
"2480",12,56145.2791341146,943862,"L","CA2CA3"
"2481",13,39387.5693359375,943862,"L","CA2CA3"
"2482",1,25861.1936848958,943862,"L","subiculum"
"2483",2,24238.3255208333,943862,"L","subiculum"
"2484",3,43236.5028545673,943862,"L","subiculum"
"2485",4,37793.4184313322,943862,"L","subiculum"
"2486",5,53777.4900251116,943862,"L","subiculum"
"2487",6,29782.8697391633,943862,"L","subiculum"
"2488",7,28509.6598182091,943862,"L","subiculum"
"2489",8,27286.3644701087,943862,"L","subiculum"
"2490",9,43634.99609375,943862,"L","subiculum"
"2491",1,46501.04296875,943862,"L","SRLM"
"2492",2,56003.0419921875,943862,"L","SRLM"
"2493",3,59349.55625,943862,"L","SRLM"
"2494",4,47878.4136284722,943862,"L","SRLM"
"2495",5,37554.3277064732,943862,"L","SRLM"
"2496",6,31544.2444852941,943862,"L","SRLM"
"2497",7,34350.2366677989,943862,"L","SRLM"
"2498",8,33639.4317908654,943862,"L","SRLM"
"2499",9,31257.439231179,943862,"L","SRLM"
"2500",10,30067.6963778409,943862,"L","SRLM"
"2501",11,36383.8892728365,943862,"L","SRLM"
"2502",12,32652.6005859375,943862,"L","SRLM"
"2503",1,48577.4153878348,943862,"R","CA1"
"2504",2,47716.1815404647,943862,"R","CA1"
"2505",3,45765.4319773707,943862,"R","CA1"
"2506",4,42449.8091607863,943862,"R","CA1"
"2507",5,43301.0126116071,943862,"R","CA1"
"2508",6,46199.4220473346,943862,"R","CA1"
"2509",7,49626.4939903846,943862,"R","CA1"
"2510",8,45187.0004595588,943862,"R","CA1"
"2511",9,33098.2355957031,943862,"R","CA1"
"2512",10,42395.9776785714,943862,"R","CA1"
"2513",11,47239.4443359375,943862,"R","CA1"
"2514",12,43465.1462053571,943862,"R","CA1"
"2515",13,30791.1731770833,943862,"R","CA1"
"2516",1,41945.1786024306,943862,"R","CA4DG"
"2517",2,37492.8493923611,943862,"R","CA4DG"
"2518",3,43850.9998139881,943862,"R","CA4DG"
"2519",4,47628.8975830078,943862,"R","CA4DG"
"2520",5,49333.3127790179,943862,"R","CA4DG"
"2521",6,37605.5537109375,943862,"R","CA4DG"
"2522",7,36053.5872395833,943862,"R","CA4DG"
"2523",8,42337.4890136719,943862,"R","CA4DG"
"2524",9,45981.7356770833,943862,"R","CA4DG"
"2525",1,31021.5598958333,943862,"R","CA2CA3"
"2526",2,37136.8939732143,943862,"R","CA2CA3"
"2527",3,56394.2120028409,943862,"R","CA2CA3"
"2528",4,44896.6957720588,943862,"R","CA2CA3"
"2529",5,43686.047265625,943862,"R","CA2CA3"
"2530",6,41664.99609375,943862,"R","CA2CA3"
"2531",7,46276.4705528846,943862,"R","CA2CA3"
"2532",8,36739.5826322115,943862,"R","CA2CA3"
"2533",9,44630.4310396635,943862,"R","CA2CA3"
"2534",10,54474.7769097222,943862,"R","CA2CA3"
"2535",11,30194.51953125,943862,"R","CA2CA3"
"2536",12,25948.0219726562,943862,"R","CA2CA3"
"2537",1,32846.0249023438,943862,"R","subiculum"
"2538",2,32905.5422175481,943862,"R","subiculum"
"2539",3,41725.7329313859,943862,"R","subiculum"
"2540",4,56939.6318969727,943862,"R","subiculum"
"2541",5,54582.1351254112,943862,"R","subiculum"
"2542",6,53096.4774966033,943862,"R","subiculum"
"2543",7,54113.001953125,943862,"R","subiculum"
"2544",8,45153.3674879808,943862,"R","subiculum"
"2545",9,67182.287109375,943862,"R","subiculum"
"2546",1,42948.0732421875,943862,"R","SRLM"
"2547",2,37610.7453264509,943862,"R","SRLM"
"2548",3,38150.5150390625,943862,"R","SRLM"
"2549",4,47921.5677379261,943862,"R","SRLM"
"2550",5,46333.3539496528,943862,"R","SRLM"
"2551",6,44541.4036754261,943862,"R","SRLM"
"2552",7,47970.3842075893,943862,"R","SRLM"
"2553",8,44723.2621837798,943862,"R","SRLM"
"2554",9,45323.7909179687,943862,"R","SRLM"
"2555",10,40030.1748046875,943862,"R","SRLM"
"2556",11,90037.1484375,943862,"R","SRLM"
"2557",12,53888.10546875,943862,"R","SRLM"
"2558",1,27562.138671875,971160,"L","CA1"
"2559",2,33287.4402901786,971160,"L","CA1"
"2560",3,30290.5055338542,971160,"L","CA1"
"2561",4,28059.3185096154,971160,"L","CA1"
"2562",5,31696.4530498798,971160,"L","CA1"
"2563",6,30095.5755208333,971160,"L","CA1"
"2564",7,27917.8503605769,971160,"L","CA1"
"2565",8,27888.6453929228,971160,"L","CA1"
"2566",9,30027.7668013139,971160,"L","CA1"
"2567",10,28889.6343149038,971160,"L","CA1"
"2568",11,28275.1133300781,971160,"L","CA1"
"2569",12,32193.4136337652,971160,"L","CA1"
"2570",13,36082.5772460938,971160,"L","CA1"
"2571",14,40149.4548177083,971160,"L","CA1"
"2572",1,34881.9296875,971160,"L","CA4DG"
"2573",2,38389.9938151042,971160,"L","CA4DG"
"2574",3,36292.210546875,971160,"L","CA4DG"
"2575",4,31156.9677734375,971160,"L","CA4DG"
"2576",5,32463.7954101562,971160,"L","CA4DG"
"2577",6,33381.380078125,971160,"L","CA4DG"
"2578",7,32142.6599121094,971160,"L","CA4DG"
"2579",8,30708.4869791667,971160,"L","CA4DG"
"2580",9,46429.953125,971160,"L","CA4DG"
"2581",1,30187.822265625,971160,"L","CA2CA3"
"2582",2,33868.2104492188,971160,"L","CA2CA3"
"2583",3,38099.9966947115,971160,"L","CA2CA3"
"2584",4,51266.6262428977,971160,"L","CA2CA3"
"2585",5,42824.7565569196,971160,"L","CA2CA3"
"2586",6,37751.7702824519,971160,"L","CA2CA3"
"2587",7,33266.134765625,971160,"L","CA2CA3"
"2588",8,35285.573984375,971160,"L","CA2CA3"
"2589",9,32342.0243326823,971160,"L","CA2CA3"
"2590",10,35823.218359375,971160,"L","CA2CA3"
"2591",11,45222.9631076389,971160,"L","CA2CA3"
"2592",1,32022.138671875,971160,"L","subiculum"
"2593",2,32605.0249399038,971160,"L","subiculum"
"2594",3,28278.892578125,971160,"L","subiculum"
"2595",4,29271.3792509191,971160,"L","subiculum"
"2596",5,31635.128984375,971160,"L","subiculum"
"2597",6,33131.2476917614,971160,"L","subiculum"
"2598",7,34746.6103125,971160,"L","subiculum"
"2599",8,36791.875,971160,"L","subiculum"
"2600",9,41759.6575520833,971160,"L","subiculum"
"2601",1,24204.6061197917,971160,"L","SRLM"
"2602",2,27190.22734375,971160,"L","SRLM"
"2603",3,25562.50390625,971160,"L","SRLM"
"2604",4,30300.0498046875,971160,"L","SRLM"
"2605",5,37138.9052159927,971160,"L","SRLM"
"2606",6,32096.5666118421,971160,"L","SRLM"
"2607",7,32866.519701087,971160,"L","SRLM"
"2608",8,31469.3442382812,971160,"L","SRLM"
"2609",9,30378.9852701823,971160,"L","SRLM"
"2610",10,29671.7893172554,971160,"L","SRLM"
"2611",11,35346.879813058,971160,"L","SRLM"
"2612",12,38722.0227864583,971160,"L","SRLM"
"2613",1,36606.9300426136,971160,"R","CA1"
"2614",2,42228.7814127604,971160,"R","CA1"
"2615",3,42327.6413194444,971160,"R","CA1"
"2616",4,40314.4913736979,971160,"R","CA1"
"2617",5,39625.5200086806,971160,"R","CA1"
"2618",6,34870.6233886719,971160,"R","CA1"
"2619",7,37979.8774701287,971160,"R","CA1"
"2620",8,33917.6630859375,971160,"R","CA1"
"2621",9,34287.0828857422,971160,"R","CA1"
"2622",10,38885.8217329545,971160,"R","CA1"
"2623",11,41940.8916015625,971160,"R","CA1"
"2624",12,108821.759277344,971160,"R","CA1"
"2625",13,49289.45703125,971160,"R","CA1"
"2626",1,32358.482421875,971160,"R","CA4DG"
"2627",2,33084.39171875,971160,"R","CA4DG"
"2628",3,37174.623984375,971160,"R","CA4DG"
"2629",4,45652.1959635417,971160,"R","CA4DG"
"2630",5,47675.5246582031,971160,"R","CA4DG"
"2631",6,49923.8740234375,971160,"R","CA4DG"
"2632",7,32624.7708333333,971160,"R","CA4DG"
"2633",1,25798.50390625,971160,"R","CA2CA3"
"2634",2,30195.4884982639,971160,"R","CA2CA3"
"2635",3,28244.588684082,971160,"R","CA2CA3"
"2636",4,30050.166015625,971160,"R","CA2CA3"
"2637",5,44606.8070591518,971160,"R","CA2CA3"
"2638",6,46866.1899414062,971160,"R","CA2CA3"
"2639",7,52519.2057291667,971160,"R","CA2CA3"
"2640",8,54767.7496448864,971160,"R","CA2CA3"
"2641",9,49706.8872070312,971160,"R","CA2CA3"
"2642",10,42314.9301757812,971160,"R","CA2CA3"
"2643",11,39779.8705610795,971160,"R","CA2CA3"
"2644",1,46361.80859375,971160,"R","subiculum"
"2645",2,35061.6689453125,971160,"R","subiculum"
"2646",3,44323.1587890625,971160,"R","subiculum"
"2647",4,39626.0698982008,971160,"R","subiculum"
"2648",5,40223.3950892857,971160,"R","subiculum"
"2649",6,40035.0670823317,971160,"R","subiculum"
"2650",7,56346.7137276786,971160,"R","subiculum"
"2651",8,109750.994140625,971160,"R","subiculum"
"2652",9,76384.6967773438,971160,"R","subiculum"
"2653",10,59569.05078125,971160,"R","subiculum"
"2654",1,30534.880859375,971160,"R","SRLM"
"2655",2,39475.6698404948,971160,"R","SRLM"
"2656",3,39993.6282784598,971160,"R","SRLM"
"2657",4,41235.7857481061,971160,"R","SRLM"
"2658",5,39663.4832899306,971160,"R","SRLM"
"2659",6,40637.4225585938,971160,"R","SRLM"
"2660",7,39594.1570870536,971160,"R","SRLM"
"2661",8,41081.876953125,971160,"R","SRLM"
"2662",9,36353.4790736607,971160,"R","SRLM"
"2663",10,38025.6734375,971160,"R","SRLM"
"2664",11,202610.578125,971160,"R","SRLM"
"2665",1,34622.0087890625,995174,"L","CA1"
"2666",2,55659.0627170139,995174,"L","CA1"
"2667",3,59424.2438151042,995174,"L","CA1"
"2668",4,38564.5197610294,995174,"L","CA1"
"2669",5,34708.7407924107,995174,"L","CA1"
"2670",6,39488.9285300926,995174,"L","CA1"
"2671",7,40487.0751023065,995174,"L","CA1"
"2672",8,34230.8372237043,995174,"L","CA1"
"2673",9,30007.5427631579,995174,"L","CA1"
"2674",10,30145.4513442096,995174,"L","CA1"
"2675",11,39251.6050415039,995174,"L","CA1"
"2676",12,44478.5474175347,995174,"L","CA1"
"2677",1,67572.23203125,995174,"L","CA4DG"
"2678",2,63563.4680175781,995174,"L","CA4DG"
"2679",3,51106.9397786458,995174,"L","CA4DG"
"2680",4,41834.5460379464,995174,"L","CA4DG"
"2681",5,42772.5499549279,995174,"L","CA4DG"
"2682",6,38021.8204210069,995174,"L","CA4DG"
"2683",7,34403.2151988636,995174,"L","CA4DG"
"2684",1,58890.0484375,995174,"L","CA2CA3"
"2685",2,61077.654296875,995174,"L","CA2CA3"
"2686",3,74368.6969866071,995174,"L","CA2CA3"
"2687",4,53957.1591796875,995174,"L","CA2CA3"
"2688",5,54004.3375355114,995174,"L","CA2CA3"
"2689",6,52113.1149338942,995174,"L","CA2CA3"
"2690",7,37887.0002790179,995174,"L","CA2CA3"
"2691",8,34581.8034237132,995174,"L","CA2CA3"
"2692",9,46708.4735677083,995174,"L","CA2CA3"
"2693",10,40270.2569633152,995174,"L","CA2CA3"
"2694",11,38730.5968424479,995174,"L","CA2CA3"
"2695",12,30201.3911830357,995174,"L","CA2CA3"
"2696",1,43567.6813964844,995174,"L","subiculum"
"2697",2,50776.3358398437,995174,"L","subiculum"
"2698",3,42034.4930366848,995174,"L","subiculum"
"2699",4,51413.9212611607,995174,"L","subiculum"
"2700",5,57820.1475619612,995174,"L","subiculum"
"2701",6,46223.2835286458,995174,"L","subiculum"
"2702",7,43514.040625,995174,"L","subiculum"
"2703",1,27882.244140625,995174,"L","SRLM"
"2704",2,44122.349609375,995174,"L","SRLM"
"2705",3,57820.3197916667,995174,"L","SRLM"
"2706",4,41113.9008789062,995174,"L","SRLM"
"2707",5,37999.7391601562,995174,"L","SRLM"
